"timestamp","sensor","indicators","value"
2020-03-23 20:27:00,"a4","Leq_A",32.07
2020-03-23 20:27:00,"a4","Leq_Z",32.07
2020-03-23 20:27:00,"a5","Leq_A",35.02
2020-03-23 20:27:00,"a5","Leq_Z",35.02
2020-03-23 20:28:00,"a2","Leq_A",37.97
2020-03-23 20:28:00,"a2","Leq_Z",37.97
2020-03-23 20:28:00,"a3","Leq_A",29.32
2020-03-23 20:28:00,"a3","Leq_Z",29.32
2020-03-23 20:28:00,"a4","Leq_A",31.56
2020-03-23 20:28:00,"a4","Leq_Z",31.56
2020-03-23 20:28:00,"a5","Leq_A",34.05
2020-03-23 20:28:00,"a5","Leq_Z",34.05
2020-03-23 20:29:00,"a2","Leq_A",38.02
2020-03-23 20:29:00,"a2","Leq_Z",38.02
2020-03-23 20:29:00,"a3","Leq_A",29.28
2020-03-23 20:29:00,"a3","Leq_Z",29.28
2020-03-23 20:29:00,"a4","Leq_A",31.44
2020-03-23 20:29:00,"a4","Leq_Z",31.44
2020-03-23 20:29:00,"a5","Leq_A",34.17
2020-03-23 20:29:00,"a5","Leq_Z",34.17
2020-03-23 20:30:00,"a2","Leq_A",37.96
2020-03-23 20:30:00,"a2","Leq_Z",37.96
2020-03-23 20:30:00,"a3","Leq_A",32.31
2020-03-23 20:30:00,"a3","Leq_Z",32.31
2020-03-23 20:30:00,"a4","Leq_A",31.92
2020-03-23 20:30:00,"a4","Leq_Z",31.92
2020-03-23 20:30:00,"a5","Leq_A",33.71
2020-03-23 20:30:00,"a5","Leq_Z",33.71
2020-03-23 20:31:00,"a2","Leq_A",37.66
2020-03-23 20:31:00,"a2","Leq_Z",37.66
2020-03-23 20:31:00,"a3","Leq_A",34.89
2020-03-23 20:31:00,"a3","Leq_Z",34.89
2020-03-23 20:31:00,"a4","Leq_A",31.16
2020-03-23 20:31:00,"a4","Leq_Z",31.16
2020-03-23 20:31:00,"a5","Leq_A",33.17
2020-03-23 20:31:00,"a5","Leq_Z",33.17
2020-03-23 20:32:00,"a2","Leq_A",37.94
2020-03-23 20:32:00,"a2","Leq_Z",37.94
2020-03-23 20:32:00,"a3","Leq_A",33.45
2020-03-23 20:32:00,"a3","Leq_Z",33.45
2020-03-23 20:32:00,"a4","Leq_A",31.69
2020-03-23 20:32:00,"a4","Leq_Z",31.69
2020-03-23 20:32:00,"a5","Leq_A",32.88
2020-03-23 20:32:00,"a5","Leq_Z",32.88
2020-03-23 20:33:00,"a2","Leq_A",38.37
2020-03-23 20:33:00,"a2","Leq_Z",38.37
2020-03-23 20:33:00,"a3","Leq_A",29.19
2020-03-23 20:33:00,"a3","Leq_Z",29.19
2020-03-23 20:33:00,"a4","Leq_A",31.44
2020-03-23 20:33:00,"a4","Leq_Z",31.44
2020-03-23 20:33:00,"a5","Leq_A",33.25
2020-03-23 20:33:00,"a5","Leq_Z",33.25
2020-03-23 20:34:00,"a2","Leq_A",38.72
2020-03-23 20:34:00,"a2","Leq_Z",38.72
2020-03-23 20:34:00,"a3","Leq_A",29.43
2020-03-23 20:34:00,"a3","Leq_Z",29.43
2020-03-23 20:34:00,"a4","Leq_A",31.5
2020-03-23 20:34:00,"a4","Leq_Z",31.5
2020-03-23 20:34:00,"a5","Leq_A",34.39
2020-03-23 20:34:00,"a5","Leq_Z",34.39
2020-03-23 20:35:00,"a2","Leq_A",39.24
2020-03-23 20:35:00,"a2","Leq_Z",39.24
2020-03-23 20:35:00,"a3","Leq_A",29.91
2020-03-23 20:35:00,"a3","Leq_Z",29.91
2020-03-23 20:35:00,"a4","Leq_A",31.79
2020-03-23 20:35:00,"a4","Leq_Z",31.79
2020-03-23 20:35:00,"a5","Leq_A",33.33
2020-03-23 20:35:00,"a5","Leq_Z",33.33
2020-03-23 20:36:00,"a2","Leq_A",39.4
2020-03-23 20:36:00,"a2","Leq_Z",39.4
2020-03-23 20:36:00,"a3","Leq_A",32.35
2020-03-23 20:36:00,"a3","Leq_Z",32.35
2020-03-23 20:36:00,"a4","Leq_A",31.85
2020-03-23 20:36:00,"a4","Leq_Z",31.85
2020-03-23 20:36:00,"a5","Leq_A",33.59
2020-03-23 20:36:00,"a5","Leq_Z",33.59
2020-03-23 20:37:00,"a2","Leq_A",39.28
2020-03-23 20:37:00,"a2","Leq_Z",39.28
2020-03-23 20:37:00,"a3","Leq_A",30.57
2020-03-23 20:37:00,"a3","Leq_Z",30.57
2020-03-23 20:37:00,"a4","Leq_A",31.6
2020-03-23 20:37:00,"a4","Leq_Z",31.6
2020-03-23 20:37:00,"a5","Leq_A",34.06
2020-03-23 20:37:00,"a5","Leq_Z",34.06
2020-03-23 20:38:00,"a2","Leq_A",39.36
2020-03-23 20:38:00,"a2","Leq_Z",39.36
2020-03-23 20:38:00,"a3","Leq_A",30.18
2020-03-23 20:38:00,"a3","Leq_Z",30.18
2020-03-23 20:38:00,"a4","Leq_A",36.57
2020-03-23 20:38:00,"a4","Leq_Z",36.57
2020-03-23 20:38:00,"a5","Leq_A",33.55
2020-03-23 20:38:00,"a5","Leq_Z",33.55
2020-03-23 20:39:00,"a2","Leq_A",39.76
2020-03-23 20:39:00,"a2","Leq_Z",39.76
2020-03-23 20:39:00,"a3","Leq_A",29.37
2020-03-23 20:39:00,"a3","Leq_Z",29.37
2020-03-23 20:39:00,"a4","Leq_A",32.06
2020-03-23 20:39:00,"a4","Leq_Z",32.06
2020-03-23 20:39:00,"a5","Leq_A",33.24
2020-03-23 20:39:00,"a5","Leq_Z",33.24
2020-03-23 20:40:00,"a2","Leq_A",39.15
2020-03-23 20:40:00,"a2","Leq_Z",39.15
2020-03-23 20:40:00,"a3","Leq_A",29.48
2020-03-23 20:40:00,"a3","Leq_Z",29.48
2020-03-23 20:40:00,"a4","Leq_A",31.82
2020-03-23 20:40:00,"a4","Leq_Z",31.82
2020-03-23 20:40:00,"a5","Leq_A",32.76
2020-03-23 20:40:00,"a5","Leq_Z",32.76
2020-03-23 20:41:00,"a2","Leq_A",39.34
2020-03-23 20:41:00,"a2","Leq_Z",39.34
2020-03-23 20:41:00,"a3","Leq_A",29.5
2020-03-23 20:41:00,"a3","Leq_Z",29.5
2020-03-23 20:41:00,"a4","Leq_A",31.75
2020-03-23 20:41:00,"a4","Leq_Z",31.75
2020-03-23 20:41:00,"a5","Leq_A",32.6
2020-03-23 20:41:00,"a5","Leq_Z",32.6
2020-03-23 20:42:00,"a2","Leq_A",39.39
2020-03-23 20:42:00,"a2","Leq_Z",39.39
2020-03-23 20:42:00,"a3","Leq_A",30.56
2020-03-23 20:42:00,"a3","Leq_Z",30.56
2020-03-23 20:42:00,"a4","Leq_A",31.64
2020-03-23 20:42:00,"a4","Leq_Z",31.64
2020-03-23 20:42:00,"a5","Leq_A",33.2
2020-03-23 20:42:00,"a5","Leq_Z",33.2
2020-03-23 20:43:00,"a2","Leq_A",39.58
2020-03-23 20:43:00,"a2","Leq_Z",39.58
2020-03-23 20:43:00,"a3","Leq_A",31.03
2020-03-23 20:43:00,"a3","Leq_Z",31.03
2020-03-23 20:43:00,"a4","Leq_A",31.83
2020-03-23 20:43:00,"a4","Leq_Z",31.83
2020-03-23 20:43:00,"a5","Leq_A",33.15
2020-03-23 20:43:00,"a5","Leq_Z",33.15
2020-03-23 20:44:00,"a2","Leq_A",39.49
2020-03-23 20:44:00,"a2","Leq_Z",39.49
2020-03-23 20:44:00,"a3","Leq_A",30.59
2020-03-23 20:44:00,"a3","Leq_Z",30.59
2020-03-23 20:44:00,"a4","Leq_A",32.13
2020-03-23 20:44:00,"a4","Leq_Z",32.13
2020-03-23 20:44:00,"a5","Leq_A",33.56
2020-03-23 20:44:00,"a5","Leq_Z",33.56
2020-03-23 20:45:00,"a2","Leq_A",41.03
2020-03-23 20:45:00,"a2","Leq_Z",41.03
2020-03-23 20:45:00,"a3","Leq_A",31.17
2020-03-23 20:45:00,"a3","Leq_Z",31.17
2020-03-23 20:45:00,"a4","Leq_A",32.27
2020-03-23 20:45:00,"a4","Leq_Z",32.27
2020-03-23 20:45:00,"a5","Leq_A",33.79
2020-03-23 20:45:00,"a5","Leq_Z",33.79
2020-03-23 20:46:00,"a2","Leq_A",40.07
2020-03-23 20:46:00,"a2","Leq_Z",40.07
2020-03-23 20:46:00,"a3","Leq_A",34.91
2020-03-23 20:46:00,"a3","Leq_Z",34.91
2020-03-23 20:46:00,"a4","Leq_A",32.19
2020-03-23 20:46:00,"a4","Leq_Z",32.19
2020-03-23 20:46:00,"a5","Leq_A",33
2020-03-23 20:46:00,"a5","Leq_Z",33
2020-03-23 20:47:00,"a2","Leq_A",39.7
2020-03-23 20:47:00,"a2","Leq_Z",39.7
2020-03-23 20:47:00,"a3","Leq_A",33.26
2020-03-23 20:47:00,"a3","Leq_Z",33.26
2020-03-23 20:47:00,"a4","Leq_A",32.01
2020-03-23 20:47:00,"a4","Leq_Z",32.01
2020-03-23 20:47:00,"a5","Leq_A",33.45
2020-03-23 20:47:00,"a5","Leq_Z",33.45
2020-03-23 20:48:00,"a2","Leq_A",39.76
2020-03-23 20:48:00,"a2","Leq_Z",39.76
2020-03-23 20:48:00,"a3","Leq_A",31.66
2020-03-23 20:48:00,"a3","Leq_Z",31.66
2020-03-23 20:48:00,"a4","Leq_A",31.83
2020-03-23 20:48:00,"a4","Leq_Z",31.83
2020-03-23 20:48:00,"a5","Leq_A",33.41
2020-03-23 20:48:00,"a5","Leq_Z",33.41
2020-03-23 20:49:00,"a2","Leq_A",39.87
2020-03-23 20:49:00,"a2","Leq_Z",39.87
2020-03-23 20:49:00,"a3","Leq_A",31.59
2020-03-23 20:49:00,"a3","Leq_Z",31.59
2020-03-23 20:49:00,"a4","Leq_A",32.12
2020-03-23 20:49:00,"a4","Leq_Z",32.12
2020-03-23 20:49:00,"a5","Leq_A",33.39
2020-03-23 20:49:00,"a5","Leq_Z",33.39
2020-03-23 20:50:00,"a2","Leq_A",39.75
2020-03-23 20:50:00,"a2","Leq_Z",39.75
2020-03-23 20:50:00,"a3","Leq_A",31.93
2020-03-23 20:50:00,"a3","Leq_Z",31.93
2020-03-23 20:50:00,"a4","Leq_A",32.51
2020-03-23 20:50:00,"a4","Leq_Z",32.51
2020-03-23 20:50:00,"a5","Leq_A",33.14
2020-03-23 20:50:00,"a5","Leq_Z",33.14
2020-03-23 20:51:00,"a2","Leq_A",39.45
2020-03-23 20:51:00,"a2","Leq_Z",39.45
2020-03-23 20:51:00,"a3","Leq_A",31.63
2020-03-23 20:51:00,"a3","Leq_Z",31.63
2020-03-23 20:51:00,"a4","Leq_A",32.18
2020-03-23 20:51:00,"a4","Leq_Z",32.18
2020-03-23 20:51:00,"a5","Leq_A",34.04
2020-03-23 20:51:00,"a5","Leq_Z",34.04
2020-03-23 20:52:00,"a2","Leq_A",40.1
2020-03-23 20:52:00,"a2","Leq_Z",40.1
2020-03-23 20:52:00,"a3","Leq_A",31.96
2020-03-23 20:52:00,"a3","Leq_Z",31.96
2020-03-23 20:52:00,"a4","Leq_A",32.71
2020-03-23 20:52:00,"a4","Leq_Z",32.71
2020-03-23 20:52:00,"a5","Leq_A",34.27
2020-03-23 20:52:00,"a5","Leq_Z",34.27
2020-03-23 20:53:00,"a2","Leq_A",41.04
2020-03-23 20:53:00,"a2","Leq_Z",41.04
2020-03-23 20:53:00,"a3","Leq_A",32.55
2020-03-23 20:53:00,"a3","Leq_Z",32.55
2020-03-23 20:53:00,"a4","Leq_A",32.84
2020-03-23 20:53:00,"a4","Leq_Z",32.84
2020-03-23 20:53:00,"a5","Leq_A",34.42
2020-03-23 20:53:00,"a5","Leq_Z",34.42
2020-03-23 20:54:00,"a2","Leq_A",40.28
2020-03-23 20:54:00,"a2","Leq_Z",40.28
2020-03-23 20:54:00,"a3","Leq_A",40.92
2020-03-23 20:54:00,"a3","Leq_Z",40.92
2020-03-23 20:54:00,"a4","Leq_A",33.02
2020-03-23 20:54:00,"a4","Leq_Z",33.02
2020-03-23 20:54:00,"a5","Leq_A",34.4
2020-03-23 20:54:00,"a5","Leq_Z",34.4
2020-03-23 20:55:00,"a2","Leq_A",40.4
2020-03-23 20:55:00,"a2","Leq_Z",40.4
2020-03-23 20:55:00,"a3","Leq_A",41.59
2020-03-23 20:55:00,"a3","Leq_Z",41.59
2020-03-23 20:55:00,"a4","Leq_A",34.3
2020-03-23 20:55:00,"a4","Leq_Z",34.3
2020-03-23 20:55:00,"a5","Leq_A",34.29
2020-03-23 20:55:00,"a5","Leq_Z",34.29
2020-03-23 20:56:00,"a2","Leq_A",40.29
2020-03-23 20:56:00,"a2","Leq_Z",40.29
2020-03-23 20:56:00,"a3","Leq_A",34.95
2020-03-23 20:56:00,"a3","Leq_Z",34.95
2020-03-23 20:56:00,"a4","Leq_A",33.46
2020-03-23 20:56:00,"a4","Leq_Z",33.46
2020-03-23 20:56:00,"a5","Leq_A",34.33
2020-03-23 20:56:00,"a5","Leq_Z",34.33
2020-03-23 20:57:00,"a2","Leq_A",40.14
2020-03-23 20:57:00,"a2","Leq_Z",40.14
2020-03-23 20:57:00,"a3","Leq_A",33.4
2020-03-23 20:57:00,"a3","Leq_Z",33.4
2020-03-23 20:57:00,"a4","Leq_A",33.05
2020-03-23 20:57:00,"a4","Leq_Z",33.05
2020-03-23 20:57:00,"a5","Leq_A",33.68
2020-03-23 20:57:00,"a5","Leq_Z",33.68
2020-03-23 20:58:00,"a2","Leq_A",40.17
2020-03-23 20:58:00,"a2","Leq_Z",40.17
2020-03-23 20:58:00,"a3","Leq_A",32.57
2020-03-23 20:58:00,"a3","Leq_Z",32.57
2020-03-23 20:58:00,"a4","Leq_A",32.7
2020-03-23 20:58:00,"a4","Leq_Z",32.7
2020-03-23 20:58:00,"a5","Leq_A",33.6
2020-03-23 20:58:00,"a5","Leq_Z",33.6
2020-03-23 20:59:00,"a2","Leq_A",40.19
2020-03-23 20:59:00,"a2","Leq_Z",40.19
2020-03-23 20:59:00,"a3","Leq_A",35.95
2020-03-23 20:59:00,"a3","Leq_Z",35.95
2020-03-23 20:59:00,"a4","Leq_A",32.68
2020-03-23 20:59:00,"a4","Leq_Z",32.68
2020-03-23 20:59:00,"a5","Leq_A",33.88
2020-03-23 20:59:00,"a5","Leq_Z",33.88
2020-03-23 21:00:00,"a2","Leq_A",51.9
2020-03-23 21:00:00,"a2","Leq_Z",51.9
2020-03-23 21:00:00,"a3","Leq_A",35.04
2020-03-23 21:00:00,"a3","Leq_Z",35.04
2020-03-23 21:00:00,"a4","Leq_A",38.41
2020-03-23 21:00:00,"a4","Leq_Z",38.41
2020-03-23 21:00:00,"a5","Leq_A",33.9
2020-03-23 21:00:00,"a5","Leq_Z",33.9
2020-03-23 21:01:00,"a2","Leq_A",40.42
2020-03-23 21:01:00,"a2","Leq_Z",40.42
2020-03-23 21:01:00,"a3","Leq_A",32.97
2020-03-23 21:01:00,"a3","Leq_Z",32.97
2020-03-23 21:01:00,"a4","Leq_A",35.17
2020-03-23 21:01:00,"a4","Leq_Z",35.17
2020-03-23 21:01:00,"a5","Leq_A",33.8
2020-03-23 21:01:00,"a5","Leq_Z",33.8
2020-03-23 21:02:00,"a2","Leq_A",40.68
2020-03-23 21:02:00,"a2","Leq_Z",40.68
2020-03-23 21:02:00,"a3","Leq_A",32.75
2020-03-23 21:02:00,"a3","Leq_Z",32.75
2020-03-23 21:02:00,"a4","Leq_A",37.86
2020-03-23 21:02:00,"a4","Leq_Z",37.86
2020-03-23 21:02:00,"a5","Leq_A",34.91
2020-03-23 21:02:00,"a5","Leq_Z",34.91
2020-03-23 21:03:00,"a2","Leq_A",40.77
2020-03-23 21:03:00,"a2","Leq_Z",40.77
2020-03-23 21:03:00,"a3","Leq_A",32.42
2020-03-23 21:03:00,"a3","Leq_Z",32.42
2020-03-23 21:03:00,"a4","Leq_A",34.66
2020-03-23 21:03:00,"a4","Leq_Z",34.66
2020-03-23 21:03:00,"a5","Leq_A",34.48
2020-03-23 21:03:00,"a5","Leq_Z",34.48
2020-03-23 21:04:00,"a2","Leq_A",40.91
2020-03-23 21:04:00,"a2","Leq_Z",40.91
2020-03-23 21:04:00,"a3","Leq_A",33.55
2020-03-23 21:04:00,"a3","Leq_Z",33.55
2020-03-23 21:04:00,"a4","Leq_A",32.97
2020-03-23 21:04:00,"a4","Leq_Z",32.97
2020-03-23 21:04:00,"a5","Leq_A",34.16
2020-03-23 21:04:00,"a5","Leq_Z",34.16
2020-03-23 21:05:00,"a2","Leq_A",40.77
2020-03-23 21:05:00,"a2","Leq_Z",40.77
2020-03-23 21:05:00,"a3","Leq_A",34.87
2020-03-23 21:05:00,"a3","Leq_Z",34.87
2020-03-23 21:05:00,"a4","Leq_A",33.41
2020-03-23 21:05:00,"a4","Leq_Z",33.41
2020-03-23 21:05:00,"a5","Leq_A",34.1
2020-03-23 21:05:00,"a5","Leq_Z",34.1
2020-03-23 21:06:00,"a2","Leq_A",40.58
2020-03-23 21:06:00,"a2","Leq_Z",40.58
2020-03-23 21:06:00,"a3","Leq_A",37.46
2020-03-23 21:06:00,"a3","Leq_Z",37.46
2020-03-23 21:06:00,"a4","Leq_A",33.33
2020-03-23 21:06:00,"a4","Leq_Z",33.33
2020-03-23 21:06:00,"a5","Leq_A",33.95
2020-03-23 21:06:00,"a5","Leq_Z",33.95
2020-03-23 21:07:00,"a2","Leq_A",40.54
2020-03-23 21:07:00,"a2","Leq_Z",40.54
2020-03-23 21:07:00,"a3","Leq_A",35.23
2020-03-23 21:07:00,"a3","Leq_Z",35.23
2020-03-23 21:07:00,"a4","Leq_A",33.67
2020-03-23 21:07:00,"a4","Leq_Z",33.67
2020-03-23 21:07:00,"a5","Leq_A",33.81
2020-03-23 21:07:00,"a5","Leq_Z",33.81
2020-03-23 21:08:00,"a2","Leq_A",41.03
2020-03-23 21:08:00,"a2","Leq_Z",41.03
2020-03-23 21:08:00,"a3","Leq_A",32.62
2020-03-23 21:08:00,"a3","Leq_Z",32.62
2020-03-23 21:08:00,"a4","Leq_A",33.25
2020-03-23 21:08:00,"a4","Leq_Z",33.25
2020-03-23 21:08:00,"a5","Leq_A",33.9
2020-03-23 21:08:00,"a5","Leq_Z",33.9
2020-03-23 21:09:00,"a2","Leq_A",40.76
2020-03-23 21:09:00,"a2","Leq_Z",40.76
2020-03-23 21:09:00,"a3","Leq_A",33.65
2020-03-23 21:09:00,"a3","Leq_Z",33.65
2020-03-23 21:09:00,"a4","Leq_A",33.73
2020-03-23 21:09:00,"a4","Leq_Z",33.73
2020-03-23 21:09:00,"a5","Leq_A",34.26
2020-03-23 21:09:00,"a5","Leq_Z",34.26
2020-03-23 21:10:00,"a2","Leq_A",40.55
2020-03-23 21:10:00,"a2","Leq_Z",40.55
2020-03-23 21:10:00,"a3","Leq_A",35.82
2020-03-23 21:10:00,"a3","Leq_Z",35.82
2020-03-23 21:10:00,"a4","Leq_A",33.57
2020-03-23 21:10:00,"a4","Leq_Z",33.57
2020-03-23 21:10:00,"a5","Leq_A",34.58
2020-03-23 21:10:00,"a5","Leq_Z",34.58
2020-03-23 21:11:00,"a2","Leq_A",40.61
2020-03-23 21:11:00,"a2","Leq_Z",40.61
2020-03-23 21:11:00,"a3","Leq_A",33.56
2020-03-23 21:11:00,"a3","Leq_Z",33.56
2020-03-23 21:11:00,"a4","Leq_A",33.52
2020-03-23 21:11:00,"a4","Leq_Z",33.52
2020-03-23 21:11:00,"a5","Leq_A",34.24
2020-03-23 21:11:00,"a5","Leq_Z",34.24
2020-03-23 21:12:00,"a2","Leq_A",40.57
2020-03-23 21:12:00,"a2","Leq_Z",40.57
2020-03-23 21:12:00,"a3","Leq_A",32.33
2020-03-23 21:12:00,"a3","Leq_Z",32.33
2020-03-23 21:12:00,"a4","Leq_A",33.45
2020-03-23 21:12:00,"a4","Leq_Z",33.45
2020-03-23 21:12:00,"a5","Leq_A",34.22
2020-03-23 21:12:00,"a5","Leq_Z",34.22
2020-03-23 21:13:00,"a2","Leq_A",40.35
2020-03-23 21:13:00,"a2","Leq_Z",40.35
2020-03-23 21:13:00,"a3","Leq_A",32.13
2020-03-23 21:13:00,"a3","Leq_Z",32.13
2020-03-23 21:13:00,"a4","Leq_A",33.56
2020-03-23 21:13:00,"a4","Leq_Z",33.56
2020-03-23 21:13:00,"a5","Leq_A",34.3
2020-03-23 21:13:00,"a5","Leq_Z",34.3
2020-03-23 21:14:00,"a2","Leq_A",40.42
2020-03-23 21:14:00,"a2","Leq_Z",40.42
2020-03-23 21:14:00,"a3","Leq_A",32.38
2020-03-23 21:14:00,"a3","Leq_Z",32.38
2020-03-23 21:14:00,"a4","Leq_A",33.57
2020-03-23 21:14:00,"a4","Leq_Z",33.57
2020-03-23 21:14:00,"a5","Leq_A",33.87
2020-03-23 21:14:00,"a5","Leq_Z",33.87
2020-03-23 21:15:00,"a2","Leq_A",40.78
2020-03-23 21:15:00,"a2","Leq_Z",40.78
2020-03-23 21:15:00,"a3","Leq_A",31.85
2020-03-23 21:15:00,"a3","Leq_Z",31.85
2020-03-23 21:15:00,"a4","Leq_A",33.79
2020-03-23 21:15:00,"a4","Leq_Z",33.79
2020-03-23 21:15:00,"a5","Leq_A",33.84
2020-03-23 21:15:00,"a5","Leq_Z",33.84
2020-03-23 21:16:00,"a2","Leq_A",40.57
2020-03-23 21:16:00,"a2","Leq_Z",40.57
2020-03-23 21:16:00,"a3","Leq_A",32.39
2020-03-23 21:16:00,"a3","Leq_Z",32.39
2020-03-23 21:16:00,"a4","Leq_A",33.58
2020-03-23 21:16:00,"a4","Leq_Z",33.58
2020-03-23 21:16:00,"a5","Leq_A",33.71
2020-03-23 21:16:00,"a5","Leq_Z",33.71
2020-03-23 21:17:00,"a2","Leq_A",40.69
2020-03-23 21:17:00,"a2","Leq_Z",40.69
2020-03-23 21:17:00,"a3","Leq_A",32.15
2020-03-23 21:17:00,"a3","Leq_Z",32.15
2020-03-23 21:17:00,"a4","Leq_A",33.55
2020-03-23 21:17:00,"a4","Leq_Z",33.55
2020-03-23 21:17:00,"a5","Leq_A",34.17
2020-03-23 21:17:00,"a5","Leq_Z",34.17
2020-03-23 21:18:00,"a2","Leq_A",40.62
2020-03-23 21:18:00,"a2","Leq_Z",40.62
2020-03-23 21:18:00,"a3","Leq_A",32.16
2020-03-23 21:18:00,"a3","Leq_Z",32.16
2020-03-23 21:18:00,"a4","Leq_A",33.61
2020-03-23 21:18:00,"a4","Leq_Z",33.61
2020-03-23 21:18:00,"a5","Leq_A",34.1
2020-03-23 21:18:00,"a5","Leq_Z",34.1
2020-03-23 21:19:00,"a2","Leq_A",40.56
2020-03-23 21:19:00,"a2","Leq_Z",40.56
2020-03-23 21:19:00,"a3","Leq_A",31.51
2020-03-23 21:19:00,"a3","Leq_Z",31.51
2020-03-23 21:19:00,"a4","Leq_A",33.33
2020-03-23 21:19:00,"a4","Leq_Z",33.33
2020-03-23 21:19:00,"a5","Leq_A",34.03
2020-03-23 21:19:00,"a5","Leq_Z",34.03
2020-03-23 21:20:00,"a2","Leq_A",40.15
2020-03-23 21:20:00,"a2","Leq_Z",40.15
2020-03-23 21:20:00,"a3","Leq_A",31.87
2020-03-23 21:20:00,"a3","Leq_Z",31.87
2020-03-23 21:20:00,"a4","Leq_A",33.71
2020-03-23 21:20:00,"a4","Leq_Z",33.71
2020-03-23 21:20:00,"a5","Leq_A",34.24
2020-03-23 21:20:00,"a5","Leq_Z",34.24
2020-03-23 21:21:00,"a2","Leq_A",40.56
2020-03-23 21:21:00,"a2","Leq_Z",40.56
2020-03-23 21:21:00,"a3","Leq_A",32.07
2020-03-23 21:21:00,"a3","Leq_Z",32.07
2020-03-23 21:21:00,"a4","Leq_A",33.67
2020-03-23 21:21:00,"a4","Leq_Z",33.67
2020-03-23 21:21:00,"a5","Leq_A",34.7
2020-03-23 21:21:00,"a5","Leq_Z",34.7
2020-03-23 21:22:00,"a2","Leq_A",40.43
2020-03-23 21:22:00,"a2","Leq_Z",40.43
2020-03-23 21:22:00,"a3","Leq_A",31.35
2020-03-23 21:22:00,"a3","Leq_Z",31.35
2020-03-23 21:22:00,"a4","Leq_A",33.52
2020-03-23 21:22:00,"a4","Leq_Z",33.52
2020-03-23 21:22:00,"a5","Leq_A",34.52
2020-03-23 21:22:00,"a5","Leq_Z",34.52
2020-03-23 21:23:00,"a2","Leq_A",40.5
2020-03-23 21:23:00,"a2","Leq_Z",40.5
2020-03-23 21:23:00,"a3","Leq_A",32.28
2020-03-23 21:23:00,"a3","Leq_Z",32.28
2020-03-23 21:23:00,"a4","Leq_A",35.59
2020-03-23 21:23:00,"a4","Leq_Z",35.59
2020-03-23 21:23:00,"a5","Leq_A",35.16
2020-03-23 21:23:00,"a5","Leq_Z",35.16
2020-03-23 21:24:00,"a2","Leq_A",40.55
2020-03-23 21:24:00,"a2","Leq_Z",40.55
2020-03-23 21:24:00,"a3","Leq_A",33.27
2020-03-23 21:24:00,"a3","Leq_Z",33.27
2020-03-23 21:24:00,"a4","Leq_A",33.16
2020-03-23 21:24:00,"a4","Leq_Z",33.16
2020-03-23 21:24:00,"a5","Leq_A",35.3
2020-03-23 21:24:00,"a5","Leq_Z",35.3
2020-03-23 21:25:00,"a2","Leq_A",40.67
2020-03-23 21:25:00,"a2","Leq_Z",40.67
2020-03-23 21:25:00,"a3","Leq_A",31.29
2020-03-23 21:25:00,"a3","Leq_Z",31.29
2020-03-23 21:25:00,"a4","Leq_A",33.05
2020-03-23 21:25:00,"a4","Leq_Z",33.05
2020-03-23 21:25:00,"a5","Leq_A",35.72
2020-03-23 21:25:00,"a5","Leq_Z",35.72
2020-03-23 21:26:00,"a2","Leq_A",40.62
2020-03-23 21:26:00,"a2","Leq_Z",40.62
2020-03-23 21:26:00,"a3","Leq_A",31.9
2020-03-23 21:26:00,"a3","Leq_Z",31.9
2020-03-23 21:26:00,"a4","Leq_A",32.74
2020-03-23 21:26:00,"a4","Leq_Z",32.74
2020-03-23 21:26:00,"a5","Leq_A",34.31
2020-03-23 21:26:00,"a5","Leq_Z",34.31
2020-03-23 21:27:00,"a2","Leq_A",40.71
2020-03-23 21:27:00,"a2","Leq_Z",40.71
2020-03-23 21:27:00,"a3","Leq_A",31.57
2020-03-23 21:27:00,"a3","Leq_Z",31.57
2020-03-23 21:27:00,"a4","Leq_A",32.32
2020-03-23 21:27:00,"a4","Leq_Z",32.32
2020-03-23 21:27:00,"a5","Leq_A",34.65
2020-03-23 21:27:00,"a5","Leq_Z",34.65
2020-03-23 21:28:00,"a2","Leq_A",40.73
2020-03-23 21:28:00,"a2","Leq_Z",40.73
2020-03-23 21:28:00,"a3","Leq_A",30.98
2020-03-23 21:28:00,"a3","Leq_Z",30.98
2020-03-23 21:28:00,"a4","Leq_A",32.67
2020-03-23 21:28:00,"a4","Leq_Z",32.67
2020-03-23 21:28:00,"a5","Leq_A",34.04
2020-03-23 21:28:00,"a5","Leq_Z",34.04
2020-03-23 21:29:00,"a2","Leq_A",40.44
2020-03-23 21:29:00,"a2","Leq_Z",40.44
2020-03-23 21:29:00,"a3","Leq_A",33.6
2020-03-23 21:29:00,"a3","Leq_Z",33.6
2020-03-23 21:29:00,"a4","Leq_A",32.18
2020-03-23 21:29:00,"a4","Leq_Z",32.18
2020-03-23 21:29:00,"a5","Leq_A",34.34
2020-03-23 21:29:00,"a5","Leq_Z",34.34
2020-03-23 21:30:00,"a2","Leq_A",40.63
2020-03-23 21:30:00,"a2","Leq_Z",40.63
2020-03-23 21:30:00,"a3","Leq_A",36.44
2020-03-23 21:30:00,"a3","Leq_Z",36.44
2020-03-23 21:30:00,"a4","Leq_A",33.09
2020-03-23 21:30:00,"a4","Leq_Z",33.09
2020-03-23 21:30:00,"a5","Leq_A",33.99
2020-03-23 21:30:00,"a5","Leq_Z",33.99
